STATE_ID,BLOCK_ID,hab_num,hab_outside,osm_num,greater,osm_near,osm_far,hab_near,hab_far
35,7155,162,0,1,hab,1,0,3,159
35,3240,203,0,1,hab,1,0,5,198
35,6177,288,0,1,hab,1,0,10,278
35,4528,150,0,0,hab,0,0,0,150
35,4630,160,1,1,hab,1,0,1,159
35,1369,187,0,3,hab,3,0,13,174
35,5261,121,0,1,hab,1,0,4,117
35,5829,84,0,4,hab,3,1,8,76
35,6195,299,0,0,hab,0,0,0,299
35,1162,126,1,1,hab,0,1,0,126
35,1370,174,0,1,hab,1,0,3,171
35,1680,225,0,0,hab,0,0,0,225
35,1163,123,0,0,hab,0,0,0,123
35,7126,123,0,1,hab,1,0,3,120
35,7128,100,0,1,hab,1,0,2,98
35,6196,269,0,1,hab,1,0,17,252
35,7070,239,0,0,hab,0,0,0,239
35,220,242,0,0,hab,0,0,0,242
35,3944,144,0,1,hab,1,0,1,143
35,4345,90,0,1,hab,1,0,5,85
35,5096,107,0,1,hab,1,0,4,103
35,1143,91,0,12,hab,10,2,14,77
35,7124,63,0,0,hab,0,0,0,63
35,7127,57,0,0,hab,0,0,0,57
35,435,197,1,1,hab,1,0,7,190
35,1158,116,0,3,hab,3,0,9,107
35,1558,255,0,1,hab,0,1,0,255
35,1969,142,0,1,hab,1,0,4,138
35,1970,150,0,2,hab,2,0,7,143
35,2153,224,1,1,hab,1,0,6,218
35,2440,176,0,2,hab,2,0,8,168
35,2944,185,0,1,hab,1,0,2,183
35,2945,122,0,0,hab,0,0,0,122
35,4514,217,0,0,hab,0,0,0,217
35,1742,112,0,1,hab,1,0,3,109
35,1901,379,0,4,hab,4,0,12,367
35,4794,243,2,1,hab,1,0,1,242
35,4875,131,0,1,hab,1,0,4,127
35,2096,199,0,1,hab,1,0,1,198
35,5660,219,0,0,hab,0,0,0,219
35,5330,114,0,2,hab,2,0,9,105
35,2630,238,0,1,hab,1,0,9,229
35,2156,302,0,45,hab,45,0,111,191
35,5125,129,0,2,hab,2,0,7,122
35,2155,191,1,11,hab,11,0,20,171
35,2474,167,0,0,hab,0,0,0,167
35,1116,200,0,1,hab,1,0,6,194
35,1184,105,0,0,hab,0,0,0,105
35,2628,131,0,0,hab,0,0,0,131
35,2126,148,0,3,hab,3,0,9,139
35,2150,124,1,23,hab,22,1,35,89
35,2780,115,0,0,hab,0,0,0,115
35,2781,120,0,1,hab,1,0,6,114
35,1304,68,0,0,hab,0,0,0,68
35,3198,84,0,2,hab,2,0,6,78
35,5917,140,0,1,hab,1,0,9,131
35,2634,167,0,2,hab,2,0,4,163
35,5492,61,0,1,hab,1,0,6,55
35,5831,109,0,1,hab,1,0,13,96
35,4040,35,0,3,hab,3,0,3,32
22,3460,68,17,5,hab,5,0,6,62
22,1363,210,12,37,hab,31,6,50,160
22,5883,38,1,7,hab,7,0,8,30
22,2683,51,8,4,hab,3,1,3,48
22,6061,96,14,7,hab,5,2,17,79
22,4356,56,0,13,hab,5,8,5,51
22,2820,30,4,7,hab,6,1,6,24
22,5279,172,25,3,hab,2,1,25,147
22,6133,61,9,13,hab,10,3,15,46
22,5273,225,91,1,hab,1,0,4,221
22,5884,50,3,9,hab,8,1,7,43
22,3719,88,5,9,hab,9,0,13,75
22,4533,20,0,3,hab,3,0,6,14
22,2713,139,20,0,hab,0,0,0,139
22,2290,83,11,4,hab,4,0,16,67
22,2289,86,7,8,hab,8,0,13,73
22,2288,99,30,3,hab,2,1,5,94
22,2287,58,13,3,hab,1,2,1,57
22,5655,62,3,26,hab,17,9,18,44
22,2514,72,0,3,hab,2,1,3,69
22,5332,92,24,2,hab,1,1,4,88
22,2208,123,32,5,hab,4,1,7,116
22,5956,95,17,26,hab,22,4,19,76
22,1152,100,25,10,hab,7,3,7,93
22,3904,62,9,9,hab,3,6,4,58
22,983,78,6,3,hab,3,0,22,56
22,4560,40,7,13,hab,10,3,11,29
22,2592,36,7,2,hab,1,1,2,34
22,1120,169,19,28,hab,28,0,53,116
22,1295,30,2,10,hab,10,0,10,20
22,6191,74,12,9,hab,9,0,11,63
22,4745,39,6,5,hab,4,1,4,35
22,4876,35,4,0,hab,0,0,0,35
22,5993,50,10,20,hab,19,1,18,32
3,4364,70,0,11,hab,11,0,25,45
3,3420,77,0,24,hab,20,4,29,48
3,7665,26,0,19,hab,14,5,16,10
3,7122,54,0,2,hab,1,1,2,52
3,3006,39,0,27,hab,20,7,27,12
3,3444,65,0,20,hab,13,7,10,55
3,7666,15,0,17,osm,13,4,11,4
3,7667,37,0,22,hab,20,2,21,16
3,1951,91,0,7,hab,7,0,15,76
3,7673,108,0,1,hab,1,0,14,94
3,195,61,0,22,hab,16,6,34,27
3,6488,176,0,4,hab,4,0,10,166
3,457,109,0,6,hab,4,2,18,91
3,5358,69,0,1,hab,1,0,5,64
3,1655,159,0,5,hab,5,0,19,140
3,7672,74,1,4,hab,4,0,6,68
3,3840,42,0,1,hab,1,0,7,35
3,1701,77,0,1,hab,0,1,0,77
3,483,93,0,43,hab,41,2,50,43
3,3013,63,0,45,hab,40,5,43,20
3,5207,31,0,6,hab,6,0,6,25
3,5702,48,0,8,hab,5,3,7,41
3,2203,192,0,146,hab,116,30,100,92
3,5241,144,0,5,hab,5,0,20,124
3,7674,78,0,8,hab,6,2,9,69
3,7676,27,0,8,hab,8,0,8,19
3,7677,24,0,4,hab,4,0,7,17
3,4044,69,0,50,hab,25,25,32,37
3,1416,118,0,13,hab,11,2,30,88
3,192,40,1,4,hab,3,1,4,36
3,7663,59,0,7,hab,4,3,13,46
3,7668,206,0,3,hab,3,0,7,199
3,1645,93,0,9,hab,5,4,8,85
3,3103,68,0,0,hab,0,0,0,68
3,98,22,0,4,hab,4,0,7,15
3,2197,80,0,55,hab,48,7,39,41
3,5489,35,1,15,hab,11,4,12,23
3,7675,153,0,4,hab,4,0,19,134
3,6487,213,0,1,hab,1,0,6,207
3,5415,38,0,5,hab,4,1,6,32
3,7123,118,0,5,hab,4,1,8,110
3,5873,106,0,13,hab,13,0,28,78
3,5186,166,0,7,hab,6,1,24,142
3,4130,32,0,17,hab,17,0,18,14
3,3402,19,0,16,hab,16,0,18,1
3,3964,57,1,17,hab,10,7,18,39
3,5936,89,0,5,hab,2,3,10,79
3,6409,52,0,3,hab,3,0,9,43
3,4771,36,0,19,hab,18,1,22,14
3,5965,64,0,5,hab,4,1,5,59
3,1441,26,0,0,hab,0,0,0,26
3,489,39,0,3,hab,3,0,6,33
3,605,41,0,4,hab,4,0,8,33
3,2258,56,0,2,hab,1,1,2,54
3,7678,43,0,9,hab,8,1,11,32
3,1412,41,0,8,hab,6,2,20,21
3,6160,42,0,25,hab,21,4,21,21
3,4588,27,0,1,hab,1,0,1,26
3,6473,7,0,2,hab,2,0,2,5
3,2478,11,0,3,hab,3,0,5,6
3,3732,18,0,5,hab,4,1,9,9
3,3801,18,0,9,hab,9,0,11,7
3,6065,73,0,16,hab,14,2,23,50
3,1214,52,0,17,hab,14,3,17,35
3,2609,60,0,7,hab,7,0,13,47
3,4054,37,0,2,hab,2,0,2,35
3,1749,34,0,34,hab,18,16,16,18
3,7669,32,0,4,hab,4,0,4,28
3,7670,26,0,5,hab,5,0,5,21
3,2910,88,0,29,hab,25,4,33,55
3,7664,72,0,11,hab,11,0,13,59
3,7662,52,0,8,hab,5,3,6,46
3,7671,46,2,4,hab,3,1,6,40
3,4128,77,1,26,hab,22,4,32,45
3,1175,72,1,32,hab,31,1,36,36
3,1033,73,0,3,hab,3,0,7,66
3,97,39,0,12,hab,12,0,14,25
3,1905,21,0,3,hab,3,0,5,16
36,6696,28,0,25,hab,25,0,26,2
36,7243,36,0,0,hab,0,0,0,36
36,7475,50,0,13,hab,13,0,16,34
36,7562,27,0,17,hab,17,0,20,7
36,6534,50,0,45,hab,45,0,49,1
36,7338,41,1,7,hab,6,1,16,25
36,7339,25,0,5,hab,5,0,7,18
36,7333,22,0,14,hab,14,0,18,4
36,7328,16,0,16,hab,16,0,16,0
36,7561,24,0,19,hab,19,0,20,4
36,7334,51,0,51,hab,48,3,49,2
36,6797,115,40,23,hab,22,1,36,79
36,7535,40,0,23,hab,22,1,31,9
36,6782,23,0,12,hab,12,0,17,6
36,6776,54,0,30,hab,29,1,37,17
36,6793,1,0,1,hab,1,0,1,0
36,7203,54,0,33,hab,33,0,37,17
36,6590,29,0,5,hab,5,0,5,24
36,7285,64,3,40,hab,40,0,60,4
36,7286,44,0,28,hab,28,0,37,7
36,6775,104,0,14,hab,11,3,64,40
36,7414,41,0,26,hab,22,4,34,7
36,7409,51,2,43,hab,42,1,46,5
36,7411,42,0,45,osm,43,2,42,0
36,6747,59,0,28,hab,28,0,30,29
36,6741,65,0,26,hab,26,0,31,34
36,7453,90,0,68,hab,67,1,68,22
36,7341,35,0,18,hab,18,0,29,6
36,7404,91,1,35,hab,35,0,61,30
36,6505,119,1,92,hab,91,1,112,7
36,6622,168,0,30,hab,30,0,86,82
36,6737,104,1,51,hab,51,0,63,41
36,7430,85,0,26,hab,25,1,23,62
36,7343,44,0,2,hab,2,0,2,42
36,7435,333,0,35,hab,35,0,324,9
36,7368,198,0,36,hab,32,4,180,18
36,7600,65,0,30,hab,28,2,28,37
36,7416,34,0,32,hab,29,3,33,1
36,6663,27,0,26,hab,26,0,27,0
36,7342,29,0,7,hab,7,0,7,22
36,7504,35,0,12,hab,12,0,10,25
36,7340,31,0,14,hab,13,1,18,13
36,7327,44,0,39,hab,38,1,38,6
36,7332,36,0,34,hab,34,0,36,0
36,7183,86,0,43,hab,42,1,80,6
36,7428,44,0,5,hab,5,0,5,39
36,7456,18,0,2,hab,2,0,2,16
36,7325,47,0,37,hab,37,0,38,9
36,7556,58,1,12,hab,12,0,20,38
36,6723,66,0,48,hab,48,0,55,11
36,6719,60,0,15,hab,14,1,14,46
36,7326,32,0,26,hab,26,0,28,4
36,7484,22,0,15,hab,15,0,16,6
36,6727,69,0,2,hab,2,0,3,66
36,7189,34,0,38,osm,37,1,33,1
36,7170,42,0,27,hab,25,2,34,8
36,6884,26,0,25,hab,24,1,26,0
36,7433,23,0,21,hab,20,1,19,4
36,7177,37,0,19,hab,19,0,20,17
36,7178,43,0,23,hab,23,0,25,18
36,7174,84,0,41,hab,40,1,71,13
36,6881,108,0,78,hab,78,0,92,16
36,6883,61,2,56,hab,56,0,57,4
36,7167,60,0,51,hab,51,0,52,8
36,6879,106,0,63,hab,62,1,78,28
36,7603,19,0,19,hab,19,0,19,0
36,6840,20,0,18,hab,18,0,19,1
36,7469,19,0,15,hab,15,0,17,2
36,7552,54,1,1,hab,1,0,2,52
36,7524,59,0,12,hab,12,0,22,37
36,7335,25,0,24,hab,23,1,23,2
36,6720,30,0,31,osm,30,1,30,0
36,7501,44,0,32,hab,30,2,33,11
36,7386,55,0,2,hab,2,0,2,53
36,7382,35,1,6,hab,6,0,6,29
36,7293,96,0,6,hab,6,0,10,86
36,7394,32,0,27,hab,27,0,27,5
36,7240,68,0,3,hab,2,1,2,66
36,7284,45,0,45,hab,42,3,41,4
36,7376,41,0,34,hab,34,0,35,6
36,7278,48,0,34,hab,34,0,42,6
36,7375,35,0,29,hab,29,0,30,5
36,7207,35,0,3,hab,3,0,2,33
36,7208,36,0,1,hab,1,0,1,35
36,7172,27,0,1,hab,1,0,1,26
36,7175,66,0,4,hab,4,0,8,58
36,7210,28,0,14,hab,14,0,20,8
36,6503,79,0,51,hab,48,3,72,7
36,6539,176,0,85,hab,85,0,117,59
36,7470,44,0,41,hab,41,0,38,6
36,6788,16,1,10,hab,10,0,10,6
36,7197,97,0,65,hab,62,3,64,33
36,7194,183,0,63,hab,60,3,71,112
36,7196,108,1,99,hab,91,8,83,25
36,7195,129,0,78,hab,77,1,83,46
36,6494,87,1,69,hab,69,0,80,7
36,6491,66,1,44,hab,44,0,52,14
36,6699,41,0,39,hab,36,3,41,0
36,7462,24,0,23,hab,23,0,22,2
36,7422,32,0,23,hab,23,0,29,3
36,7360,59,2,30,hab,30,0,37,22
36,7571,10,0,11,osm,11,0,10,0
36,7460,18,0,8,hab,8,0,7,11
36,7401,33,0,37,osm,32,5,30,3
36,7221,135,0,130,hab,126,4,135,0
36,7398,35,1,37,osm,37,0,34,1
36,7403,120,1,90,hab,90,0,106,14
36,7517,21,0,19,hab,17,2,18,3
36,7410,58,0,41,hab,41,0,52,6
36,7432,55,0,71,osm,62,9,52,3
36,7220,68,0,26,hab,22,4,25,43
36,6878,13,0,13,hab,13,0,13,0
36,6871,56,0,41,hab,40,1,47,9
36,7407,14,0,14,hab,12,2,14,0
36,6834,51,0,41,hab,41,0,44,7
36,7402,45,0,42,hab,42,0,44,1
36,6690,58,0,50,hab,50,0,55,3
36,7408,48,0,50,osm,50,0,48,0
36,7399,36,0,32,hab,32,0,35,1
36,7598,59,0,57,hab,54,3,58,1
36,7505,1,0,0,hab,0,0,0,1
36,7495,61,0,22,hab,22,0,25,36
36,7406,55,4,43,hab,43,0,45,10
36,6818,36,1,32,hab,32,0,35,1
36,7538,37,0,26,hab,26,0,27,10
36,6816,63,1,45,hab,43,2,45,18
36,7492,46,12,20,hab,20,0,21,25
36,7491,58,0,26,hab,26,0,31,27
36,6813,63,2,45,hab,42,3,45,18
36,7480,33,0,10,hab,9,1,9,24
36,7489,42,1,22,hab,22,0,28,14
36,6806,52,0,49,hab,49,0,50,2
36,7729,45,0,0,hab,0,0,0,45
36,7318,74,2,21,hab,21,0,26,48
36,7728,21,1,1,hab,1,0,1,20
36,6821,40,0,37,hab,37,0,39,1
36,7319,35,1,14,hab,14,0,14,21
36,7579,25,0,5,hab,5,0,5,20
36,7312,56,0,20,hab,20,0,23,33
36,7313,35,0,20,hab,20,0,21,14
36,7308,64,0,23,hab,23,0,34,30
36,7601,43,0,43,hab,43,0,41,2
36,7426,69,0,33,hab,33,0,33,36
36,7421,24,0,23,hab,22,1,21,3
36,6860,38,3,29,hab,28,1,34,4
36,7494,66,6,30,hab,28,2,42,24
36,6849,53,0,46,hab,46,0,51,2
36,7384,60,0,9,hab,9,0,11,49
36,7388,49,0,39,hab,37,2,39,10
36,7381,45,0,35,hab,35,0,35,10
36,7387,51,0,53,osm,53,0,51,0
36,7367,40,6,29,hab,29,0,30,10
36,7374,50,0,41,hab,41,0,41,9
36,7515,13,0,9,hab,9,0,10,3
36,7369,26,1,28,osm,23,5,22,4
36,7358,35,0,36,osm,35,1,33,2
36,7355,41,0,40,hab,39,1,39,2
36,7604,63,3,20,hab,20,0,23,40
36,7454,54,0,27,hab,26,1,24,30
36,7225,104,0,76,hab,75,1,81,23
36,7234,65,0,1,hab,1,0,1,64
36,7511,44,0,26,hab,26,0,32,12
36,7733,29,1,1,hab,1,0,1,28
36,7228,66,0,2,hab,2,0,7,59
36,7226,96,0,98,osm,97,1,91,5
36,7231,127,0,61,hab,60,1,86,41
36,7202,63,0,40,hab,40,0,44,19
36,7478,45,0,33,hab,33,0,39,6
36,7546,26,0,21,hab,21,0,24,2
36,7732,20,0,1,hab,1,0,1,19
36,6688,90,0,76,hab,76,0,85,5
36,7274,22,0,18,hab,18,0,19,3
36,7724,36,0,1,hab,1,0,1,35
36,7558,31,0,14,hab,14,0,17,14
36,7283,39,0,39,hab,39,0,39,0
36,7555,12,0,7,hab,7,0,7,5
36,7547,22,1,4,hab,4,0,5,17
36,7287,86,0,37,hab,37,0,69,17
36,7281,45,0,38,hab,38,0,43,2
36,7582,28,0,26,hab,25,1,27,1
36,7437,32,0,27,hab,27,0,28,4
36,7237,52,0,1,hab,1,0,1,51
36,7323,38,2,9,hab,9,0,13,25
36,7239,35,0,8,hab,8,0,10,25
36,7280,32,0,30,hab,30,0,31,1
36,7279,16,1,16,osm,14,2,16,0
36,7273,22,0,17,hab,17,0,18,4
36,7233,75,0,14,hab,13,1,23,52
36,6535,17,0,13,hab,13,0,13,4
36,6528,75,0,63,hab,59,4,64,11
36,6504,67,2,58,hab,56,2,58,9
36,7314,32,1,23,hab,22,1,24,8
36,7486,90,1,77,hab,76,1,81,9
36,6608,114,0,23,hab,23,0,72,42
36,7315,45,7,25,hab,25,0,32,13
36,7330,44,0,39,hab,38,1,42,2
36,7545,34,0,3,hab,3,0,3,31
36,6779,29,0,13,hab,13,0,13,16
36,7242,70,1,1,hab,1,0,1,69
36,7566,19,0,19,hab,18,1,18,1
36,7364,50,0,35,hab,35,0,35,15
36,7238,38,0,9,hab,9,0,10,28
36,7246,58,0,1,hab,1,0,1,57
36,6728,65,1,7,hab,6,1,8,57
36,6709,42,1,6,hab,6,0,5,37
36,7236,23,0,3,hab,3,0,4,19
36,7235,73,0,16,hab,16,0,27,46
36,7224,91,1,78,hab,75,3,81,10
36,7255,51,0,26,hab,26,0,28,23
36,7371,44,0,41,hab,40,1,39,5
36,7568,48,0,21,hab,20,1,27,21
36,7361,44,1,30,hab,30,0,39,5
36,7580,60,2,24,hab,24,0,54,6
36,7356,39,0,39,hab,39,0,39,0
36,7473,30,1,16,hab,14,2,12,18
36,6751,81,0,8,hab,8,0,9,72
36,6749,55,0,12,hab,12,0,12,43
36,7543,40,0,4,hab,2,2,2,38
36,6730,79,0,3,hab,3,0,4,75
36,7321,48,0,6,hab,6,0,8,40
36,6704,37,1,30,hab,29,1,32,5
36,7717,62,0,25,hab,25,0,36,26
36,7474,36,0,30,hab,28,2,35,1
36,7476,46,0,1,hab,1,0,2,44
36,7248,56,0,64,osm,63,1,55,1
36,6594,39,1,2,hab,2,0,3,36
36,6575,41,0,10,hab,10,0,13,28
36,7512,21,0,5,hab,5,0,5,16
36,6554,46,0,7,hab,7,0,10,36
36,6557,28,0,6,hab,6,0,6,22
36,7198,72,0,53,hab,53,0,58,14
36,7201,50,0,38,hab,38,0,44,6
36,7200,111,0,67,hab,67,0,71,40
36,7276,53,0,24,hab,24,0,33,20
36,7212,37,0,6,hab,4,2,5,32
36,7205,51,1,18,hab,18,0,25,26
36,7213,19,0,10,hab,9,1,11,8
36,7216,20,0,3,hab,3,0,3,17
36,7569,57,1,46,hab,41,5,52,5
36,6927,33,0,33,hab,32,1,25,8
36,6925,56,0,52,hab,52,0,51,5
36,6918,83,0,44,hab,44,0,51,32
36,6937,42,0,45,osm,45,0,39,3
36,6932,36,0,35,hab,33,2,34,2
36,6916,112,0,30,hab,30,0,68,44
36,6906,46,0,10,hab,10,0,13,33
36,6903,26,0,32,osm,32,0,26,0
36,6900,22,0,22,hab,22,0,22,0
36,7270,13,0,13,hab,11,2,11,2
36,7264,37,0,34,hab,34,0,34,3
36,7265,37,0,37,hab,36,1,35,2
36,7320,64,1,17,hab,17,0,23,41
36,7578,18,0,15,hab,14,1,15,3
36,7477,19,0,12,hab,11,1,12,7
36,7400,36,2,31,hab,31,0,32,4
36,7418,1,0,1,hab,1,0,1,0
36,6838,45,0,40,hab,37,3,39,6
36,6833,64,0,36,hab,36,0,39,25
36,6831,71,0,68,hab,68,0,70,1
36,7329,16,0,13,hab,13,0,14,2
36,7730,22,0,1,hab,1,0,1,21
36,7726,15,0,2,hab,2,0,2,13
36,7725,42,0,47,osm,43,4,40,2
36,6812,35,1,31,hab,30,1,26,9
36,6600,1,0,0,hab,0,0,0,1
36,7533,17,0,19,osm,19,0,16,1
36,7574,41,0,1,hab,1,0,1,40
36,7581,30,1,1,hab,1,0,3,27
36,7324,38,1,10,hab,10,0,11,27
36,7311,34,0,15,hab,15,0,15,19
36,6643,34,0,21,hab,21,0,24,10
36,7310,35,0,22,hab,22,0,23,12
36,7322,35,0,14,hab,14,0,17,18
36,7496,103,0,76,hab,75,1,97,6
36,6680,38,0,30,hab,30,0,34,4
36,7337,34,0,11,hab,11,0,13,21
36,6611,33,1,2,hab,2,0,2,31
36,7354,33,0,33,hab,32,1,32,1
36,7525,41,3,3,hab,3,0,3,38
36,6759,49,0,14,hab,14,0,24,25
36,7464,21,0,18,hab,18,0,21,0
36,7518,24,0,2,hab,1,1,1,23
36,6745,62,1,1,hab,1,0,3,59
36,7583,21,0,3,hab,2,1,3,18
36,7425,35,0,26,hab,25,1,24,11
36,7427,53,0,5,hab,5,0,5,48
36,6935,30,0,27,hab,26,1,29,1
36,6931,82,0,2,hab,2,0,4,78
36,7389,20,0,18,hab,17,1,19,1
36,7173,74,0,44,hab,43,1,58,16
36,6770,45,0,41,hab,40,1,43,2
36,6767,22,0,18,hab,17,1,17,5
36,7431,47,0,58,osm,47,11,39,8
36,7383,49,0,28,hab,28,0,31,18
36,6930,42,0,26,hab,26,0,27,15
36,7379,61,0,21,hab,21,0,24,37
36,6921,32,0,29,hab,29,0,30,2
36,7245,84,0,7,hab,7,0,8,76
36,7397,98,0,33,hab,32,1,53,45
36,7412,58,0,55,hab,51,4,51,7
36,7419,34,0,22,hab,21,1,25,9
36,6919,35,0,39,osm,36,3,33,2
36,6914,67,0,25,hab,25,0,35,32
36,7542,25,0,24,hab,23,1,25,0
36,7215,31,0,12,hab,11,1,15,16
36,7584,12,0,7,hab,7,0,9,3
36,6800,20,0,21,osm,20,1,20,0
36,7536,7,0,7,hab,7,0,7,0
36,7365,39,0,30,hab,28,2,29,10
36,7344,25,0,22,hab,22,0,25,0
36,6911,51,0,42,hab,42,0,42,9
36,7268,22,0,15,hab,15,0,16,6
36,7271,31,0,31,hab,31,0,31,0
36,7506,33,0,31,hab,31,0,32,1
36,7267,35,0,36,osm,35,1,34,1
36,7269,17,1,12,hab,12,0,12,5
36,7434,41,0,33,hab,33,0,33,8
36,7597,35,0,33,hab,33,0,33,2
36,7520,72,7,23,hab,22,1,33,39
36,6783,50,0,39,hab,39,0,48,2
36,7503,42,4,21,hab,21,0,28,14
36,6765,19,0,3,hab,3,0,4,15
36,6888,40,0,33,hab,33,0,33,7
36,7390,20,0,18,hab,18,0,18,2
36,7230,104,0,90,hab,88,2,94,10
36,7222,122,2,47,hab,45,2,52,70
36,7481,32,0,1,hab,1,0,3,29
36,7572,2,0,0,hab,0,0,0,2
36,7223,36,0,1,hab,1,0,1,35
36,7232,40,0,31,hab,31,0,31,9
36,7193,70,1,16,hab,13,3,13,57
36,7463,36,0,10,hab,10,0,13,23
36,7206,25,0,1,hab,1,0,2,23
36,7521,60,0,26,hab,26,0,36,24
36,7192,86,1,38,hab,38,0,47,39
36,7396,47,1,46,hab,44,2,45,2
36,7351,45,0,43,hab,43,0,42,3
36,7529,6,2,1,hab,1,0,1,5
36,7199,62,0,45,hab,44,1,49,13
36,7346,34,0,36,osm,36,0,32,2
36,7563,4,0,8,osm,3,5,2,2
36,7413,20,0,18,hab,17,1,17,3
36,7352,35,0,33,hab,33,0,33,2
36,7424,57,0,6,hab,6,0,6,51
36,7429,39,0,40,osm,39,1,38,1
36,6851,42,0,42,hab,39,3,39,3
36,7482,15,0,14,hab,14,0,15,0
36,6843,80,1,48,hab,48,0,58,22
36,7385,41,0,1,hab,0,1,0,41
36,7395,19,0,21,osm,20,1,19,0
36,7548,29,0,29,hab,28,1,27,2
36,7393,20,0,20,hab,19,1,18,2
36,7392,46,1,29,hab,27,2,29,17
36,7523,31,0,7,hab,7,0,7,24
36,7391,28,0,22,hab,21,1,20,8
36,7479,19,0,17,hab,10,7,11,8
36,7576,29,0,33,osm,28,5,28,1
36,7557,145,0,25,hab,24,1,138,7
36,7370,25,0,23,hab,23,0,22,3
36,7378,50,1,48,hab,47,1,46,4
36,7373,33,0,30,hab,27,3,30,3
36,7372,40,1,34,hab,34,0,35,5
36,7377,40,1,24,hab,24,0,34,6
36,7457,95,0,63,hab,62,1,85,10
36,7348,14,3,9,hab,9,0,8,6
36,7349,31,0,33,osm,33,0,31,0
36,7362,29,0,27,hab,24,3,25,4
36,7357,30,0,27,hab,26,1,26,4
36,7499,20,1,10,hab,10,0,10,10
36,7461,17,0,12,hab,12,0,13,4
36,7577,50,3,43,hab,40,3,38,12
36,6761,69,0,29,hab,28,1,45,24
36,6752,55,0,13,hab,9,4,9,46
36,6734,48,0,3,hab,3,0,5,43
36,6732,27,0,10,hab,10,0,14,13
36,6731,45,0,8,hab,8,0,10,35
36,6724,103,1,0,hab,0,0,0,103
36,6717,48,0,1,hab,1,0,3,45
36,6716,72,2,25,hab,25,0,28,44
36,7288,78,0,39,hab,39,0,50,28
36,7282,49,0,45,hab,45,0,47,2
36,7551,35,0,30,hab,30,0,34,1
36,6526,71,0,65,hab,62,3,67,4
36,6506,60,0,53,hab,53,0,57,3
36,6875,109,1,43,hab,39,4,53,56
36,7502,60,0,29,hab,29,0,55,5
36,7211,32,0,13,hab,12,1,19,13
36,7363,32,0,20,hab,20,0,23,9
36,7309,26,0,18,hab,17,1,17,9
36,7692,33,0,24,hab,23,1,25,8
36,7217,27,0,25,hab,25,0,23,4
36,7218,22,0,17,hab,16,1,16,6
36,7472,13,0,1,hab,1,0,1,12
36,7417,24,0,20,hab,19,1,19,5
36,6923,39,0,36,hab,36,0,38,1
36,7415,49,4,33,hab,33,0,42,7
36,7345,38,0,37,hab,37,0,38,0
36,6790,40,0,31,hab,31,0,32,8
36,6787,63,0,6,hab,6,0,6,57
36,7471,12,0,13,osm,13,0,12,0
36,7531,13,0,8,hab,8,0,9,4
36,6801,25,1,1,hab,1,0,2,23
36,6774,49,0,24,hab,24,0,24,25
36,7186,56,0,57,osm,57,0,56,0
36,7594,39,1,21,hab,21,0,27,12
36,7553,55,2,45,hab,45,0,47,8
36,7539,25,0,24,hab,24,0,25,0
36,7510,5,0,1,hab,1,0,1,4
36,7300,46,0,25,hab,25,0,30,16
36,7485,21,0,5,hab,5,0,5,16
36,6624,95,0,17,hab,17,0,24,71
36,7266,32,0,32,hab,30,2,30,2
36,7560,16,1,14,hab,14,0,15,1
36,7423,1,0,0,hab,0,0,0,1
36,6665,51,1,42,hab,42,0,42,9
36,7487,19,0,10,hab,9,1,10,9
36,6768,10,0,10,hab,10,0,10,0
36,7490,111,1,22,hab,22,0,30,81
36,7182,87,6,59,hab,59,0,69,18
36,7181,19,0,20,osm,19,1,19,0
36,7715,40,0,41,osm,39,2,40,0
36,7567,1,0,0,hab,0,0,0,1
36,6795,19,0,10,hab,10,0,10,9
36,6791,60,0,34,hab,33,1,41,19
36,7565,17,0,14,hab,14,0,14,3
36,7570,15,0,14,hab,14,0,14,1
36,7544,24,1,23,hab,22,1,23,1
36,7184,52,0,50,hab,50,0,51,1
36,7185,24,0,24,hab,24,0,24,0
36,7191,36,0,36,hab,36,0,36,0
36,7190,31,0,22,hab,21,1,22,9
36,7188,24,0,20,hab,19,1,20,4
36,7187,69,0,57,hab,57,0,66,3
36,7467,17,0,11,hab,11,0,14,3
36,7169,49,0,20,hab,20,0,17,32
36,7168,32,0,26,hab,26,0,29,3
36,7179,44,2,9,hab,9,0,16,28
36,7176,35,0,9,hab,9,0,9,26
36,6799,1,0,0,hab,0,0,0,1
36,6647,1,0,0,hab,0,0,0,1
36,6639,1,0,0,hab,0,0,0,1
36,6679,63,5,58,hab,55,3,58,5
36,7455,29,0,30,osm,30,0,29,0
36,7722,65,0,21,hab,21,0,36,29
36,7721,72,0,33,hab,29,4,38,34
36,7720,44,0,41,hab,40,1,38,6
36,7719,52,0,46,hab,40,6,44,8
36,7716,23,0,13,hab,13,0,17,6
36,6706,48,0,42,hab,41,1,42,6
36,6703,69,0,40,hab,40,0,62,7
36,6701,75,2,67,hab,66,1,71,4
36,6700,51,1,38,hab,38,0,46,5
36,6682,30,0,25,hab,23,2,25,5
36,6695,37,0,34,hab,34,0,35,2
36,7526,23,0,23,hab,23,0,21,2
36,7299,78,0,5,hab,5,0,15,63
36,7298,140,0,19,hab,19,0,31,109
36,7295,55,1,4,hab,3,1,4,51
36,7497,30,0,6,hab,5,1,5,25
36,7483,34,0,5,hab,5,0,8,26
36,7244,42,0,19,hab,19,0,19,23
36,7575,46,2,8,hab,8,0,17,29
